Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,LiveTime[s],SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
2055, ,0.01414991297434576,4.552935074866938e-10,73924309417601.0,2.6118893371207552e-48,34205646716073.574,179722.75433625473, , , , , 
2056, ,0.01414991297434576,4.880251583654433e-10,84935409243509.23,2.6118893371207552e-48,40059957075707.7,241832.78096869166, , , , , 
2057, ,0.01414991297434576,5.231099308056258e-10,97586623401648.14,2.6118893371207552e-48,46736450173774.734,324160.08944127057, , , , , 
2058, ,0.01414991297434576,5.60716993820547e-10,112122248562226.53,2.6118893371207552e-48,54344770390399.4,433072.24442092254, , , , , 
2059, ,0.01414991297434576,6.010276782070387e-10,128822969628819.89,2.6118893371207552e-48,63014349463838.65,576952.9791988535, , , , , 
2060, ,0.01414991297434576,6.442363508721371e-10,148011279802131.62,2.6118893371207552e-48,72897815243259.14,766855.2097802742, , , , , 
2061, ,0.01414991297434576,6.905513520162316e-10,170057707967662.38,2.6118893371207552e-48,84174541428954.62,1017365.4291930619, , , , , 
2062, ,0.01414991297434576,7.401959996915653e-10,195387973659008.16,2.6118893371207552e-48,97054366242739.33,1347745.947639227, , , , , 
2063, ,0.01414991297434576,7.934096665797492e-10,224491207760088.44,2.6118893371207552e-48,111781555912196.44,1783442.6098642836, , , , , 
2064, ,0.01414991297434576,8.504489341802668e-10,257929397689209.9,2.6118893371207552e-48,128639135158939.02,2358073.394025982, , , , , 
2065, ,0.01414991297434576,9.115888299750837e-10,296348239452729.6,2.6118893371207552e-48,147953747018976.47,3116050.2612751825, , , , , 
2066, ,0.01414991297434576,9.771241535346502e-10,340489606122961.1,2.6118893371207552e-48,170101234723637.72,4116035.8799580513, , , , , 
2067, ,0.01414991297434576,1.0473708979594486e-09,391205873508358.0,2.6118893371207552e-48,195513156889129.78,5435501.758250914, , , , , 
2068, ,0.01414991297434576,1.1226677735108114e-09,449476379646576.94,2.6118893371207552e-48,224684453846118.4,7176740.138492848, , , , , 
2069, ,0.01414991297434576,1.2033778407775904e-09,516426335955507.94,2.6118893371207552e-48,258182480191891.12,9474796.146067249, , , , , 
2070, ,0.01414991297434576,1.289890261253308e-09,593348555219146.8,2.6118893371207552e-48,296657611843161.3,12507935.636337874, , , , , 
2071, ,0.01414991297434576,1.3826221737646535e-09,681728415978731.8,2.6118893371207552e-48,340855632069100.1,16511460.65031931, , , , , 
2072, ,0.01414991297434576,1.4820207057988602e-09,783272545394878.2,2.6118893371207552e-48,391632107332000.1,21795945.379938833, , , , , 
2073, ,0.01414991297434576,1.5885651294280526e-09,899941774450702.5,2.6118893371207552e-48,449968985528722.25,28771304.803617418, , , , , 
2074, ,0.01414991297434576,1.702769172225898e-09,1033989001865474.1,2.6118893371207552e-48,516993688451302.56,37978560.91105127, , , , , 
2075, ,0.01414991297434576,1.825183494319039e-09,1188002697876011.0,2.6118893371207552e-48,594001025643262.0,50131764.03877189, , , , , 
2076, ,0.01414991297434576,1.956398343517065e-09,1364956887949872.0,2.6118893371207552e-48,682478324774853.2,66173311.45045097, , , , , 
2077, ,0.01414991297434576,2.0970464013232305e-09,1568268581622557.8,2.6118893371207552e-48,784134250310147.1,87346937.41702431, , , , , 
2078, ,0.01414991297434576,2.2478058335487307e-09,1801863755417581.8,2.6118893371207552e-48,900931865101572.9,115294014.56025143, , , , , 
2079, ,0.01414991297434576,2.409403560239527e-09,2070253163988285.2,2.6118893371207552e-48,1035126578421428.8,152180596.72137973, , , , , 
2080, ,0.01414991297434576,2.582618760682675e-09,2378619443405276.0,2.6118893371207552e-48,1189309720787107.2,200865004.33941188, , , , , 
2081, ,0.01414991297434576,2.768286630392061e-09,2732917188565466.0,2.6118893371207552e-48,1366458594072112.2,265118864.52157366, , , , , 
2082, ,0.01414991297434576,2.9673024081888724e-09,3139987937231397.5,2.6118893371207552e-48,1569993968572535.5,349918620.769015, , , , , 
2083, ,0.01414991297434576,3.180625692794119e-09,3607692281058091.0,2.6118893371207552e-48,1803846140521231.0,461829922.8205226, , , , , 
2084, ,0.01414991297434576,3.409285069746807e-09,4145061654689717.0,2.6118893371207552e-48,2072530827343619.8,609514406.0523521, , , , , 
2085, ,0.01414991297434576,3.654383070957262e-09,4762472733993841.0,2.6118893371207552e-48,2381236366996750.0,804397701.9822711, , , , , 
2086, ,0.01414991297434576,3.917101490809261e-09,5471847811087000.0,2.6118893371207552e-48,2735923905543480.0,1061549778.6997632, , , , , 
2087, ,0.01414991297434576,4.198707084443906e-09,6286885015421129.0,2.6118893371207552e-48,3143442507710562.5,1400844812.675076, , , , , 
2088, ,0.01414991297434576,4.500557675700488e-09,7223322826530694.0,2.6118893371207552e-48,3611661413265347.0,1848488897.3223574, , , , , 
2089, ,0.01414991297434576,4.824108704165374e-09,8299243986218309.0,2.6118893371207552e-48,4149621993109154.5,2439031571.510634, , , , , 
2090, ,0.01414991297434576,5.170920242896755e-09,9535424678764012.0,2.6118893371207552e-48,4767712339382006.0,3218013368.650671, , , , , 
2091, ,0.01414991297434576,5.542664520663096e-09,1.0955735721876636e+16,2.6118893371207552e-48,5477867860938318.0,4245448931.351425, , , , , 
2092, ,0.01414991297434576,5.941133984965041e-09,1.2587603515438068e+16,2.6118893371207552e-48,6293801757719034.0,5600407039.686535, , , , , 
2093, ,0.01414991297434576,6.3682499447185856e-09,1.446253964902381e+16,2.6118893371207552e-48,7231269824511905.0,7387029445.520934, , , , , 
2094, ,0.01414991297434576,6.826071834272379e-09,1.6616749394994482e+16,2.6118893371207552e-48,8308374697497241.0,9742435088.593616, , , , , 
2095, ,0.01414991297434576,7.316807143427175e-09,1.909183083724072e+16,2.6118893371207552e-48,9545915418620360.0,12847092116.176207, , , , , 
2096, ,0.01414991297434576,7.842822061337681e-09,2.1935578135854764e+16,2.6118893371207552e-48,1.0967789067927382e+16,16938415785.12214, , , , , 
2097, ,0.01414991297434576,8.406652885618316e-09,2.5202904438877136e+16,2.6118893371207552e-48,1.2601452219438568e+16,22328576776.41031, , , , , 
2098, ,0.01414991297434576,9.011018251665036e-09,2.895690226267322e+16,2.6118893371207552e-48,1.447845113133661e+16,29427795226.71755, , , , , 
2099, ,0.01414991297434576,9.658832241158707e-09,3.3270061817024476e+16,2.6118893371207552e-48,1.6635030908512238e+16,38774767273.0477, , , , , 
2100, ,0.01414991297434576,1.0353218432956616e-08,3.8225670800963784e+16,2.6118893371207552e-48,1.9112835400481892e+16,51076342976.35567, , , , , 
2101, ,0.01414991297434576,1.1097524964120722e-08,4.391942269959822e+16,2.6118893371207552e-48,2.195971134979911e+16,67259170102.222755, , , , , 
2102, ,0.01414991297434576,1.1895340673703208e-08,5.046126463835267e+16,2.6118893371207552e-48,2.5230632319176336e+16,88536763506.56703, , , , , 
2103, ,0.01414991297434576,1.2750512407130128e-08,5.797752047695163e+16,2.6118893371207552e-48,2.8988760238475816e+16,116496382463.04364, , , , , 
2104, ,0.01414991297434576,1.3667163564620044e-08,6.661333014037362e+16,2.6118893371207552e-48,3.330666507018681e+16,153211225978.8902, , , , , 
2105, ,0.01414991297434576,1.4649713983072853e-08,7.653545229058984e+16,2.6118893371207552e-48,3.826772614529492e+16,201384810402.3636, , , , , 
2106, ,0.01414991297434576,1.5702901247293774e-08,8.793548445906136e+16,2.6118893371207552e-48,4.396774222953068e+16,264535984963.03958, , , , , 
2107, ,0.01414991297434576,1.683180353330955e-08,1.010335628211939e+17,2.6118893371207552e-48,5.051678141059695e+16,347234852736.1028, , , , , 
2108, ,0.01414991297434576,1.8041864093920717e-08,1.1608261305589827e+17,2.6118893371207552e-48,5.804130652794914e+16,455401836525.0171, , , , , 
2109, ,0.01414991297434576,1.933891750455232e-08,1.3337323437493088e+17,2.6118893371207552e-48,6.668661718746544e+16,596684125478.3289, , , , , 
2110, ,0.01414991297434576,2.0729217795953697e-08,1.5323931103329283e+17,2.6118893371207552e-48,7.661965551664642e+16,780925503473.7151, , , , , 
2111, ,0.01414991297434576,2.221946860939524e-08,1.760644596797163e+17,2.6118893371207552e-48,8.803222983985814e+16,1020746656133.8248, , , , , 
2112, ,0.01414991297434576,2.3816855519761606e-08,2.0228943704644845e+17,2.6118893371207552e-48,1.0114471852322422e+17,1332252771252.1042, , , , , 
2113, ,0.01414991297434576,2.552908068239516e-08,2.3242065102184397e+17,2.6118893371207552e-48,1.1621032551092198e+17,1735882490504.498, , , , , 
2114, ,0.01414991297434576,2.7364399970746666e-08,2.6703993945573264e+17,2.6118893371207552e-48,1.3351996972786632e+17,2257405408200.009, , , , , 
2115, ,0.01414991297434576,2.933166278390042e-08,3.0681580552762285e+17,2.6118893371207552e-48,1.5340790276381142e+17,2929062011644.333, , , , , 
2116, ,0.01414991297434576,3.1440354715915e-08,3.525163266342379e+17,2.6118893371207552e-48,1.7625816331711894e+17,3790817009486.086, , , , , 
2117, ,0.01414991297434576,3.370064329271925e-08,4.050239860687627e+17,2.6118893371207552e-48,2.0251199303438134e+17,4891660199069.314, , , , , 
2118, ,0.01414991297434576,3.612342699709431e-08,4.653527138935566e+17,2.6118893371207552e-48,2.326763569467783e+17,6290833224012.561, , , , , 
2119, ,0.01414991297434576,3.872038781812557e-08,5.34667466067881e+17,2.6118893371207552e-48,2.673337330339405e+17,8058780024067.174, , , , , 
2120, ,0.01414991297434576,4.1504047578504727e-08,6.143067199063046e+17,2.6118893371207552e-48,3.071533599531523e+17,10277508125434.07, , , , , 
2121, ,0.01414991297434576,4.448782831127585e-08,7.058083202581349e+17,2.6118893371207552e-48,3.5290416012906746e+17,13039904235658.562, , , , , 
2122, ,0.01414991297434576,4.768611697714474e-08,8.109391755011099e+17,2.6118893371207552e-48,4.0546958775055494e+17,16447374032401.213, , , , , 
2123, ,0.01414991297434576,5.111433483440165e-08,9.317293767830696e+17,2.6118893371207552e-48,4.658646883915348e+17,20604987656882.6, , , , , 
2124, ,0.01414991297434576,5.478901179593934e-08,1.0705113993588038e+18,2.6118893371207552e-48,5.352556996794019e+17,25613144850317.086, , , , , 
2125, ,0.01414991297434576,5.872786613189478e-08,1.2299651430052157e+18,2.6118893371207552e-48,6.149825715026079e+17,31554694088642.01, , , , , 
2126, ,0.01414991297434576,6.294988990221888e-08,1.413169681251371e+18,2.6118893371207552e-48,7.065848406256855e+17,38476558753579.47, , , , , 
2127, ,0.01414991297434576,6.747544053110687e-08,1.62366271870814e+18,2.6118893371207552e-48,8.1183135935407e+17,46365400600612.234, , , , , 
2128, ,0.01414991297434576,7.232633896483534e-08,1.8655089046265656e+18,2.6118893371207552e-48,9.327544523132828e+17,55117888598984.85, , , , , 
2129, ,0.01414991297434576,7.752597488629465e-08,2.1433783218290273e+18,2.6118893371207552e-48,1.0716891609145137e+18,64507943111063.695, , , , , 
2130, ,0.01414991297434576,8.309941949353386e-08,2.4626366666452506e+18,2.6118893371207552e-48,1.2313183333226253e+18,74156000903473.83, , , , , 
2131, ,0.01414991297434576,8.907354638610439e-08,2.8294488612400056e+18,2.6118893371207552e-48,1.4147244306200028e+18,83508740761384.77, , , , , 
2132, ,0.01414991297434576,9.547716114208066e-08,3.2508980991005527e+18,2.6118893371207552e-48,1.6254490495502764e+18,91841160097764.22, , , , , 
2133, ,0.01414991297434576,1.0234114021054528e-07,3.735122622468593e+18,2.6118893371207552e-48,1.8675613112342966e+18,98294978424112.64, , , , , 
2134, ,0.01414991297434576,1.0969857978923841e-07,4.2914728729075415e+18,2.6118893371207552e-48,2.1457364364537708e+18,101965797245465.78, , , , , 
2135, ,0.01414991297434576,1.1758495540521555e-07,4.930692049603809e+18,2.6118893371207552e-48,2.4653460248019046e+18,102043545986196.0, , , , , 
2136, ,0.01414991297434576,1.2603829296797277e-07,5.665123562007925e+18,2.6118893371207552e-48,2.8325617810039624e+18,97994551800386.48, , , , , 
2137, ,0.01414991297434576,1.350993521198025e-07,6.508949382753676e+18,2.6118893371207552e-48,3.254474691376838e+18,89750170842637.48, , , , , 
2138, ,0.01414991297434576,1.4481182276745328e-07,7.478463903483416e+18,2.6118893371207552e-48,3.739231951741708e+18,77843030874057.97, , , , , 
2139, ,0.01414991297434576,1.552225357427048e-07,8.592388581771973e+18,2.6118893371207552e-48,4.2961942908859863e+18,63420952940826.43, , , , , 
2140, ,0.01414991297434576,1.6638168860761273e-07,9.872233455024898e+18,2.6118893371207552e-48,4.936116727512449e+18,48086941046044.36, , , , , 
2141, ,0.01414991297434576,1.7834308769319093e-07,1.1342712502233487e+19,2.6118893371207552e-48,5.671356251116744e+18,33570116893990.926, , , , , 
2142, ,0.01414991297434576,1.9116440753857e-07,1.3032220874278232e+19,2.6118893371207552e-48,6.516110437139116e+18,21314109556097.008, , , , , 
2143, ,0.01414991297434576,2.049074689815846e-07,1.4973383208163922e+19,2.6118893371207552e-48,7.486691604081961e+18,12134774170353.967, , , , , 
2144, ,0.01414991297434576,2.1963853724165468e-07,1.7203683613207826e+19,2.6118893371207552e-48,8.601841806603913e+18,6095278621472.085, , , , , 
2145, ,0.01414991297434576,2.3542864143224158e-07,1.9766189494301106e+19,2.6118893371207552e-48,9.883094747150553e+18,2651242531875.1006, , , , , 
2146, ,0.01414991297434576,2.523539170434766e-07,2.2710383189369168e+19,2.6118893371207552e-48,1.1355191594684584e+19,977437640615.6726, , , , , 
2147, ,0.01414991297434576,2.7049597304631316e-07,2.6093117480062697e+19,2.6118893371207552e-48,1.3046558740031349e+19,297999309523.06256, , , , , 
2148, ,0.01414991297434576,2.899422853882875e-07,2.9979713426723037e+19,2.6118893371207552e-48,1.4989856713361519e+19,73036104239.93913, , , , , 
2149, ,0.01414991297434576,3.107866187782014e-07,3.4445221726962393e+19,2.6118893371207552e-48,1.7222610863481197e+19,13929481692.766577, , , , , 
2150, ,0.01414991297434576,3.33129478793467e-07,3.957587195486696e+19,2.6118893371207552e-48,1.978793597743348e+19,1991511619.162293, , , , , 
2151, ,0.01414991297434576,3.5707859649004626e-07,4.547073766582935e+19,2.6118893371207552e-48,2.2735368832914674e+19,204474956.91386583, , , , , 
2152, ,0.01414991297434576,3.827494478516307e-07,5.224364952040926e+19,2.6118893371207552e-48,2.612182476020463e+19,14351227.40097816, , , , , 
2153, ,0.01414991297434576,4.1026581058271904e-07,6.002539336990954e+19,2.6118893371207552e-48,3.001269668495477e+19,650611.3844073637, , , , , 
2154, ,0.01414991297434576,4.397603609302722e-07,6.8966235748994376e+19,2.6118893371207552e-48,3.4483117874497188e+19,17851.085733319236, , , , , 
2155, ,0.01414991297434576,4.7137531341167185e-07,7.92388255429606e+19,2.6118893371207552e-48,3.96194127714803e+19,275.0637204358127, , , , , 
2156, ,0.01414991297434576,5.052631065335679e-07,9.10415278612524e+19,2.6118893371207552e-48,4.55207639306262e+19,2.1842603463833785, , , , , 
2157, ,0.01414991297434576,5.415871378079465e-07,1.0460225449476647e+20,2.6118893371207552e-48,5.230112724738323e+19,0.008098326354248129, , , , , 
2158, ,0.01414991297434576,5.805225516094896e-07,1.2018286492360961e+20,2.6118893371207552e-48,6.009143246180481e+19,1.251514528702133e-05, , , , , 
2159, ,0.01414991297434576,6.222570836730232e-07,1.3808422285935777e+20,2.6118893371207552e-48,6.904211142967888e+19,7.076482077227149e-09, , , , , 
2160, ,0.01414991297434576,6.669919663030115e-07,1.5865200596434597e+20,2.6118893371207552e-48,7.932600298217298e+19,1.2603728066513783e-12, , , , , 
2161, ,0.01414991297434576,7.149428986597576e-07,1.8228338093445847e+20,2.6118893371207552e-48,9.114169046722924e+19,5.953221650033591e-17, , , , , 
2162, ,0.01414991297434576,7.663410868007445e-07,2.0943467284216975e+20,2.6118893371207552e-48,1.0471733642108487e+20,6.11951362298095e-22, , , , , 
2163, ,0.01414991297434576,8.214343584919422e-07,2.4063017683591335e+20,2.6118893371207552e-48,1.2031508841795668e+20,1.0908000062389157e-27, , , , , 
2164, ,0.01414991297434576,8.804883581643463e-07,2.7647228235087197e+20,2.6118893371207552e-48,1.3823614117543598e+20,2.59713486111408e-34, , , , , 
2165, ,0.01414991297434576,9.437878277775371e-07,3.1765310533110176e+20,2.6118893371207552e-48,1.5882655266555088e+20,6.119844165537586e-42, , , , , 
2166, ,0.01414991297434576,1.0116379797662072e-06,3.649678530827747e+20,2.6118893371207552e-48,1.8248392654138733e+20,1.0112557187920606e-50, , , , , 
2167, ,0.01414991297434576,1.0843659686896086e-06,4.1933017983566774e+20,2.6118893371207552e-48,2.0966508991783387e+20,7.887663512807982e-61, , , , , 
2168, ,0.01414991297434576,1.1623224686798522e-06,4.8178982953091564e+20,2.6118893371207552e-48,2.4089491476545782e+20,1.8428444214120142e-72, , , , , 
2169, ,0.01414991297434576,1.2458833642950078e-06,5.535529065196191e+20,2.6118893371207552e-48,2.7677645325980955e+20,7.648005534825042e-86, , , , , 
2170, ,0.01414991297434576,1.3354515629298971e-06,6.360051656023068e+20,2.6118893371207552e-48,3.180025828011534e+20,3.093081101105477e-101, , , , , 
2171, ,0.01414991297434576,1.4314589375234786e-06,7.30738771143067e+20,2.6118893371207552e-48,3.653693855715335e+20,6.11569224720757e-119, , , , , 
2172, ,0.01414991297434576,1.53436840893001e-06,8.395830419804699e+20,2.6118893371207552e-48,4.1979152099023494e+20,2.67619181895544e-139, , , , , 
2173, ,0.01414991297434576,1.6446761779946631e-06,9.646397758237661e+20,2.6118893371207552e-48,4.8231988791188305e+20,1.0426639475294508e-162, , , , , 
2174, ,0.01414991297434576,1.762914118095948e-06,1.1083238352531793e+21,2.6118893371207552e-48,5.5416191762658964e+20,1.270459774814239e-189, , , , , 
2175, ,0.01414991297434576,1.8896523396912082e-06,1.273409779045572e+21,2.6118893371207552e-48,6.36704889522786e+20,1.455200417926646e-220, , , , , 
